dail,electiondate,elecyear,district,districtid,party,partyid,name,pid,duplicate,m,ncand,electorate,quota,totalvote,validvote,spoiledvote,turnout,firstpref,finalvote,voteshare,quotashare,count,resultnotes,result,seat,enter_mt,exit_mt,byelec,bynote,female,age,birthyear,est_age,est_birthyear,deathyear,death,inc,local,mayor,seanad,euro,cruns,cwins,birthplace,localborn,occupation,iscoid,educode,eduyears,school,feeschool,university,ucd,edufield,edufieldcode,post_local,pre_local,post_cand,pre_cand,post_mp,pre_mp,hereditary,cablegacy,samename,samedistrict,samecounty,pre_fam,post_fam,familynotes,generation,familyline,family,predrelation,govparty,juniorgovparty,cabappt,cab1,cab2,cab3,cab4,cab5,cab6,cabexp,juniorappt,junior1,junior2,junior3,junior4,junior5,juniorexp,speaker,name_original
20,2/28/1973,1973,Kerry North,124,FG,2,"Blennerhassett, John",1198,0,3,7,37018,6976,28208,27903,305,.762,1938,2165,.0695,.28,4,,0,0,0,0,0,.,0,43,1930,43,1930,,0,0,1,0,0,0,2,0,"Ballymacelligott, Tralee, County Kerry",1,"Farmer, Drapery Buyer and Salesman",6,1,6,Ballymacelligott National School,0,NA,0,NA,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,0,0,0,,,,,,,0,0,,,,,,0,0,John Blennerhassett
21,6/16/1977,1977,Kerry North,124,FG,2,"Blennerhassett, John",1198,0,3,6,43185,8300,33495,33198,297,.7756,1920,1920,.0578,.23,1,,0,0,0,0,0,.,0,47,1930,47,1930,,0,0,1,0,1,0,3,0,"Ballymacelligott, Tralee, County Kerry",1,"Farmer, Drapery Buyer and Salesman",6,1,6,Ballymacelligott National School,0,NA,0,NA,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,0,0,0,,,,,,,0,0,,,,,,0,0,John Blennerhassett
7,2/16/1932,1932,Louth,131,LAB,3,"Blood, David",1199,0,3,6,36260,6920,27678,27678,,,2192,2235,.0792,.32,2,,0,0,0,0,0,.,0,,,40,1892,,0,0,,,,0,1,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,0,0,0,,,,,,,0,0,,,,,,0,0,David Blood
11,6/23/1943,1943,Mayo South,132,CNAT,22,"Blowick, Joseph",1200,0,5,14,59780,6974,41843,41843,,,4992,7188,.1193,.72,10,,1,3,0,0,0,.,0,40,1903,40,1903,1970,0,0,0,0,0,0,1,1,"Belcarra, Castlebar, County Mayo",1,Farmer,6,1,6,Local national school,0,NA,0,NA,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,0,0,0,,,,,,,0,0,,,,,,0,0,Joseph Blowick
12,5/30/1944,1944,Mayo South,132,IND,10,"Blowick, Joseph",1200,0,5,9,59780,6531,39185,39185,,,4471,7580,.1141,.68,6,,1,4,0,0,0,.,0,41,1903,41,1903,1970,0,1,0,0,0,0,2,2,"Belcarra, Castlebar, County Mayo",1,Farmer,6,1,6,Local national school,0,NA,0,NA,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,0,0,0,,,,,,,0,0,,,,,,0,0,Joseph Blowick
13,2/4/1948,1948,Mayo South,132,CNAT,22,"Blowick, Joseph",1200,0,4,12,55555,7778,38887,38887,,,5052,7198,.1299,.65,8,,1,4,0,0,0,.,0,45,1903,45,1903,1970,0,1,1,0,0,0,3,3,"Belcarra, Castlebar, County Mayo",1,Farmer,6,1,6,Local national school,0,NA,0,NA,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,1,0,1,Minister for Lands,,,,,,0,0,,,,,,0,0,Joseph Blowick
14,5/30/1951,1951,Mayo South,132,CNAT,22,"Blowick, Joseph",1200,0,4,10,52366,7688,38439,38439,,,6974,8838,.1814,.91,5,,1,1,0,0,0,.,0,48,1903,48,1903,1970,0,1,1,0,0,0,4,4,"Belcarra, Castlebar, County Mayo",1,Farmer,6,1,6,Local national school,0,NA,0,NA,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,0,0,0,,,,,,,1,0,,,,,,0,0,Joseph Blowick
15,5/18/1954,1954,Mayo South,132,CNAT,22,"Blowick, Joseph",1200,0,4,10,50516,7328,36635,36635,,,6338,7923,.173,.86,4,,1,1,0,0,0,.,0,51,1903,51,1903,1970,0,1,1,0,0,0,5,5,"Belcarra, Castlebar, County Mayo",1,Farmer,6,1,6,Local national school,0,NA,0,NA,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,1,0,1,Minister for Lands,,,,,,1,0,,,,,,0,0,Joseph Blowick
16,3/5/1957,1957,Mayo South,132,CNAT,22,"Blowick, Joseph",1200,0,4,9,49018,6832,34156,34156,,,5749,7078,.1683,.84,5,,1,2,0,0,0,.,0,54,1903,54,1903,1970,0,1,1,0,0,0,6,6,"Belcarra, Castlebar, County Mayo",1,Farmer,6,1,6,Local national school,0,NA,0,NA,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,0,0,0,,,,,,,1,0,,,,,,0,0,Joseph Blowick
17,10/4/1961,1961,Mayo South,132,CNAT,22,"Blowick, Joseph",1200,0,4,9,44841,6020,30097,30097,,,4088,5748,.1358,.68,7,,1,4,0,0,0,.,0,58,1903,58,1903,1970,0,1,1,0,0,0,7,7,"Belcarra, Castlebar, County Mayo",1,Farmer,6,1,6,Local national school,0,NA,0,NA,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,0,0,0,,,,,,,1,0,,,,,,0,0,Joseph Blowick
1,12/14/1918,1918,Monaghan North,152,SF,4,"Blythe, Ernest",1201,0,1,3,,,14048,14048,,,6842,6842,.487,,1,Elected,1,1,0,0,0,.,0,29,1889,29,1889,1975,0,0,0,0,0,0,1,1,"Lisburn, County Antrim",0,"Writer, Journalist",2,1,6,Local national schools at Maghaberry and Ballycarrickmaddy,0,NA,0,NA,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,1,0,1,Director of Trade and Commerce,,,,,,0,0,,,,,,0,0,Ernest Blythe
1,12/14/1918,1918,Armagh North,6,SF,4,"Blythe, Ernest",1201,1,1,2,19529,,13099,13099,,.6707,2860,2860,.2183,,1,Not Elected,0,0,0,0,0,.,0,29,1889,29,1889,1975,0,0,0,0,0,0,1,0,"Lisburn, County Antrim",0,"Writer, Journalist",2,1,6,Local national schools at Maghaberry and Ballycarrickmaddy,0,NA,0,NA,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,0,0,0,,,,,,,0,0,,,,,,0,0,Ernest Blythe
2,5/24/1921,1921,Monaghan,152,SF,4,"Blythe, Ernest",1201,0,3,3,,,,0,,,,,,,1,Made Quota,1,1,0,0,0,.,0,32,1889,32,1889,1975,0,1,0,0,0,0,2,2,"Lisburn, County Antrim",0,"Writer, Journalist",2,1,6,Local national schools at Maghaberry and Ballycarrickmaddy,0,NA,0,NA,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,1,0,1,Trade & Commerce,Minister for Trade,,,,,1,0,,,,,,0,0,Ernest Blythe
3,6/16/1922,1922,Monaghan,152,PTSF,2,"Blythe, Ernest",1201,0,3,4,34025,5130,20519,20519,,,4494,6069,.219,.88,2,Made Quota,1,2,0,0,0,.,0,33,1889,33,1889,1975,0,1,0,0,0,0,3,3,"Lisburn, County Antrim",0,"Writer, Journalist",2,1,6,Local national schools at Maghaberry and Ballycarrickmaddy,0,NA,0,NA,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,1,0,1,Local Government,,,,,,1,0,,,,,,0,0,Ernest Blythe
4,8/27/1923,1923,Monaghan,152,CNAG,2,"Blythe, Ernest",1201,0,3,7,40172,6402,25607,25607,,,11290,11290,.4409,1.76,1,,1,1,0,0,0,.,0,34,1889,34,1889,1975,0,1,0,0,0,0,4,4,"Lisburn, County Antrim",0,"Writer, Journalist",2,1,6,Local national schools at Maghaberry and Ballycarrickmaddy,0,NA,0,NA,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,1,0,1,Finance,,,,,,1,0,,,,,,0,0,Ernest Blythe
5,6/9/1927,1927,Monaghan,152,CNAG,2,"Blythe, Ernest",1201,0,3,8,39069,7716,30863,30863,,,5532,7630,.1792,.72,6,,1,2,0,0,0,.,0,38,1889,38,1889,1975,0,1,0,0,0,0,5,5,"Lisburn, County Antrim",0,"Writer, Journalist",2,1,6,Local national schools at Maghaberry and Ballycarrickmaddy,0,NA,0,NA,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,1,0,1,Vice-President,,,,,,1,0,,,,,,0,0,Ernest Blythe
6,9/15/1927,1927,Monaghan,152,CNAG,2,"Blythe, Ernest",1201,0,3,5,39069,7313,29248,29248,,,7171,8936,.2452,.98,2,,1,1,0,0,0,.,0,38,1889,38,1889,1975,0,1,0,0,0,0,6,6,"Lisburn, County Antrim",0,"Writer, Journalist",2,1,6,Local national schools at Maghaberry and Ballycarrickmaddy,0,NA,0,NA,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,1,0,1,Vice-President,Finance,Posts & Telegraphs,,,,1,0,,,,,,0,0,Ernest Blythe
7,2/16/1932,1932,Monaghan,152,CNAG,2,"Blythe, Ernest",1201,0,3,5,36547,7683,30730,30730,,,7524,8490,.2448,.98,3,,1,2,0,0,0,.,0,43,1889,43,1889,1975,0,1,0,0,0,0,7,7,"Lisburn, County Antrim",0,"Writer, Journalist",2,1,6,Local national schools at Maghaberry and Ballycarrickmaddy,0,NA,0,NA,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,0,0,0,,,,,,,1,0,,,,,,0,0,Ernest Blythe
8,1/24/1933,1933,Monaghan,152,CNAG,2,"Blythe, Ernest",1201,0,3,4,36784,7871,31482,31482,,,7251,7563,.2303,.92,3,,0,0,0,0,0,.,0,44,1889,44,1889,1975,0,1,0,0,0,0,8,7,"Lisburn, County Antrim",0,"Writer, Journalist",2,1,6,Local national schools at Maghaberry and Ballycarrickmaddy,0,NA,0,NA,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,0,0,0,,,,,,,1,0,,,,,,0,0,Ernest Blythe
11,6/23/1943,1943,Dublin County,66,IND,10,"Bobbett, Elizabeth",1202,0,5,16,99754,11220,67314,67314,,,1108,,.0165,.1,0,,0,0,0,0,0,.,1,,,40,1903,,0,0,,,,0,1,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,0,0,0,,,,,,,0,0,,,,,,0,0,Elizabeth Bobbett
14,6/18/1953,1953,Wicklow,141,IND,10,"Bobbett, Elizabeth",1202,0,1,6,37470,13949,27897,27897,,.7445000000000001,2029,2029,.0727,.15,1,,0,0,0,0,1,By election caused by death on 22 January 1953 of Thomas Brennan.,1,,,50,1903,,0,0,,,,0,2,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,0,0,0,,,,,,,0,0,,,,,,0,0,Elizabeth Bobbett
19,6/18/1969,1969,Donegal North East,109,FG,2,"Boggs, Bertie",1203,0,3,5,37371,7167,28665,28665,,,5962,6180,.208,.83,4,,0,0,0,0,0,.,0,,,40,1929,,0,0,,,,0,1,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,0,0,0,,,,,,,0,0,,,,,,0,0,Bertie Boggs
20,2/28/1973,1973,Donegal North East,109,FG,2,"Boggs, Bertie",1203,0,3,7,37924,7136,28963,28541,422,.7637,4056,4445,.1421,.57,4,,0,0,0,0,0,.,0,,,44,1929,,0,0,,,,0,2,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,0,0,0,,,,,,,0,0,,,,,,0,0,Bertie Boggs
32,2/26/2016,2016,Cork South Central,107,G,6,"Bogue, Lorna",1204,0,4,15,84482,11137,56086,55682,404,.6639,2064,3291,.0368006276076026,.1853281853281853,11,not elected,0,0,0,0,0,.,1,24,1992,24,1992,,0,0,0,0,0,0,1,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,0,0,0,,,,,,,0,0,,,,,,0,0,Lorna Bogue
17,10/4/1961,1961,Dun Laoghaire Rathdown,121,IND,10,"Bohan, Seamus",1205,0,4,8,51080,6067,30333,30333,,,2005,2116,.0661,.33,3,,0,0,0,0,0,.,0,,,40,1921,,0,0,,,,0,1,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,0,0,0,,,,,,,0,0,,,,,,0,0,Seamus Bohan
13,2/4/1948,1948,Kildare,126,CNAP,21,"Boland, Daniel",1207,0,3,7,37737,6589,26353,26353,,,2821,4237,.107,.43,6,,0,0,0,0,0,.,0,,,40,1908,,0,0,,,,0,1,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,0,0,0,,,,,,,0,0,,,,,,0,0,Daniel Boland
28,6/6/1997,1997,Dublin South,116,G,6,"Boland, Gerry",1209,0,5,14,90050,9665,58321,57986,335,.6439,3539,4818,.061,.37,7,Eliminated,0,0,0,0,0,.,0,,,40,1957,,0,0,,,,0,1,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,0,0,0,,,,,,,0,0,,,,,,0,0,Gerry Boland
22,6/11/1981,1981,Dun Laoghaire,121,FF,1,"Boland, Hazel",1211,0,5,13,69089,8029,48693,48170,523,.705,1244,2233,.0258,.15,10,,0,0,0,0,0,.,1,,,40,1941,,0,0,0,,0,0,1,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,0,0,0,,,,,,,0,0,,,,,,0,0,Hazel Boland
12,5/30/1944,1944,Tipperary,137,LAB,3,"Boland, J A",1212,0,7,13,82815,7658,61261,61261,,,3420,5890,.0558,.45,10,,0,0,0,0,0,.,0,,,40,1904,,0,0,,,,0,1,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,0,0,0,,,,,,,0,0,,,,,,0,0,J A Boland
5,6/9/1927,1927,Leix Offaly,127,FF,1,"Boland, Patrick",1214,0,5,11,61568,7190,43134,43134,,,6095,7162,.1413,.85,7,,1,3,0,0,0,.,0,37,1890,37,1890,,0,0,1,0,0,0,1,1,"Castletown, Ballycumber, County Offaly",1,Farmer; Vice-Chairman of Offaly County Council,6,2,12,Unknown (estimated no more than secondary),,NA,0,NA,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,0,0,0,,,,,,,0,0,,,,,,0,0,Patrick Boland
6,9/15/1927,1927,Leix Offaly,127,FF,1,"Boland, Patrick",1214,0,5,8,61568,7276,43652,43652,,,6766,7531,.155,.93,5,,1,4,0,0,0,.,0,37,1890,37,1890,,0,1,1,0,0,0,2,2,"Castletown, Ballycumber, County Offaly",1,Farmer; Vice-Chairman of Offaly County Council,6,2,12,Unknown (estimated no more than secondary),,NA,0,NA,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,0,0,0,,,,,,,0,0,,,,,,0,0,Patrick Boland
7,2/16/1932,1932,Leix Offaly,127,FF,1,"Boland, Patrick",1214,0,5,11,59774,7808,46845,46845,,,8082,8082,.1725,1.04,1,,1,1,0,0,0,.,0,42,1890,42,1890,,0,1,1,0,0,0,3,3,"Castletown, Ballycumber, County Offaly",1,Farmer; Vice-Chairman of Offaly County Council,6,2,12,Unknown (estimated no more than secondary),,NA,0,NA,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,1,0,0,,,,,,,0,1,Parliamentary Secretary to the President,Parliamentary Secretary of Defence,,,,0,0,Patrick Boland
8,1/24/1933,1933,Leix Offaly,127,FF,1,"Boland, Patrick",1214,0,5,9,60364,8399,50389,50389,,,6209,8084,.1232,.74,6,,1,5,0,0,0,.,0,43,1890,43,1890,,0,1,1,0,0,0,4,4,"Castletown, Ballycumber, County Offaly",1,Farmer; Vice-Chairman of Offaly County Council,6,2,12,Unknown (estimated no more than secondary),,NA,0,NA,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,1,0,0,,,,,,,0,0,,,,,,1,0,Patrick Boland
9,7/1/1937,1937,Leix Offaly,127,FF,1,"Boland, Patrick",1214,0,5,9,60945,7932,47587,47587,,,7571,7990,.1591,.95,3,,1,2,0,0,0,.,0,47,1890,47,1890,,0,1,1,0,0,0,5,5,"Castletown, Ballycumber, County Offaly",1,Farmer; Vice-Chairman of Offaly County Council,6,2,12,Unknown (estimated no more than secondary),,NA,0,NA,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,1,0,0,,,,,,,0,0,,,,,,1,0,Patrick Boland
10,6/17/1938,1938,Leix Offaly,127,FF,1,"Boland, Patrick",1214,0,5,9,60858,8136,48810,48810,,,8440,8440,.1729,1.04,1,,1,1,0,0,0,.,0,48,1890,48,1890,,0,1,1,0,0,0,6,6,"Castletown, Ballycumber, County Offaly",1,Farmer; Vice-Chairman of Offaly County Council,6,2,12,Unknown (estimated no more than secondary),,NA,0,NA,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,1,0,0,,,,,,,0,0,,,,,,1,0,Patrick Boland
11,6/23/1943,1943,Leix Offaly,127,FF,1,"Boland, Patrick",1214,0,5,13,62694,7940,47637,47637,,,6908,8237,.145,.87,7,,1,3,0,0,0,.,0,53,1890,53,1890,,0,1,1,0,0,0,7,7,"Castletown, Ballycumber, County Offaly",1,Farmer; Vice-Chairman of Offaly County Council,6,2,12,Unknown (estimated no more than secondary),,NA,0,NA,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,1,0,0,,,,,,,0,0,,,,,,1,0,Patrick Boland
12,5/30/1944,1944,Leix Offaly,127,FF,1,"Boland, Patrick",1214,0,5,11,62694,7484,44898,44898,,,7831,7831,.1744,1.05,1,,1,2,0,0,0,.,0,54,1890,54,1890,,0,1,1,0,0,0,8,8,"Castletown, Ballycumber, County Offaly",1,Farmer; Vice-Chairman of Offaly County Council,6,2,12,Unknown (estimated no more than secondary),,NA,0,NA,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,1,0,0,,,,,,,0,0,,,,,,1,0,Patrick Boland
13,2/4/1948,1948,Leix Offaly,127,FF,1,"Boland, Patrick",1214,0,5,16,62687,7896,47373,47373,,,7366,7932,.1555,.93,3,,1,2,0,0,0,.,0,58,1890,58,1890,,0,1,1,0,0,0,9,9,"Castletown, Ballycumber, County Offaly",1,Farmer; Vice-Chairman of Offaly County Council,6,2,12,Unknown (estimated no more than secondary),,NA,0,NA,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,0,0,0,,,,,,,0,0,,,,,,1,0,Patrick Boland
14,5/30/1951,1951,Leix Offaly,127,FF,1,"Boland, Patrick",1214,0,5,10,60759,7794,46761,46761,,,5675,9196,.1214,.73,7,,1,3,0,0,0,.,0,61,1890,61,1890,,0,1,1,0,0,0,10,10,"Castletown, Ballycumber, County Offaly",1,Farmer; Vice-Chairman of Offaly County Council,6,2,12,Unknown (estimated no more than secondary),,NA,0,NA,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,1,0,0,,,,,,,0,0,,,,,,1,0,Patrick Boland
22,6/11/1981,1981,Dublin West,120,FF,1,"Boland, Thomas",1215,0,5,15,66701,7794,47228,46758,470,.708,2682,2764,.0574,.34,8,,0,0,0,0,0,.,0,,,40,1941,,0,0,0,,0,0,1,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,0,0,0,,,,,,,0,0,,,,,,0,0,Thomas Boland
31,2/25/2011,2011,Laoighis Offaly,127,IND,10,"Boland3, John",1217,0,5,21,108142,12373,75213,74234,979,.696,119,119,.0016,.01,1,No expenses,0,0,0,0,0,.,0,,,40,1971,,0,0,,,,0,1,0,,,Puppy breeder and builder,7,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,0,0,0,,,,,,,0,0,,,,,,0,0,John Boland3
31,2/25/2011,2011,Longford Westmeath,130,IND,10,"Boland4, John",1218,0,4,15,86580,11506,58186,57525,661,.672,330,330,.0057,.03,1,No expenses,0,0,0,0,0,.,0,,,40,1971,,0,0,,,,0,1,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,0,0,0,,,,,,,0,0,,,,,,0,0,John Boland4
11,6/23/1943,1943,Leitrim,136.5,FF,1,"Boles, Edward",1219,0,3,10,35677,6824,27295,27295,,,1558,1709,.0571,.23,3,,0,0,0,0,0,.,0,,,40,1903,,0,0,,,,0,1,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,0,0,0,,,,,,,0,0,,,,,,0,0,Edward Boles
21,6/16/1977,1977,Carlow Kilkenny,101,IND,10,"Bolger, John",1220,0,5,13,70136,9239,55992,55429,563,.7983,589,589,.0106,.06,1,,0,0,0,0,0,.,0,,,40,1937,,0,0,,,,0,1,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,0,0,0,,,,,,,0,0,,,,,,0,0,John Bolger
4,8/27/1923,1923,Carlow Kilkenny,101,CNAG,2,"Bolger, Thomas",1221,0,5,9,62937,6694,40161,40161,,,723,3283,.018,.11,5,Eliminated,0,0,0,0,0,.,0,,,40,1883,,0,0,1,0,0,0,1,0,,,Carlow County Councillor,1,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,0,0,0,,,,,,,0,0,,,,,,0,0,Thomas Bolger
4,3/11/1925,1925,Carlow Kilkenny,101,CNAG,2,"Bolger, Thomas",1221,0,1,2,63112,20487,40972,40972,,.6492,24142,24142,.5891999999999999,1.18,1,Made Quota,1,1,1,0,1,By election caused by resignation of Sean Gibbons.,0,,,42,1883,,0,0,1,0,0,0,2,1,,,Carlow County Councillor,1,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,1,0,0,,,,,,,0,0,,,,,,0,0,Thomas Bolger
7,2/16/1932,1932,Carlow Kilkenny,101,IND,10,"Bolger, Thomas",1221,0,5,10,60576,7837,47020,47020,,,718,743,.0153,.09,3,,0,0,0,0,0,.,0,,,49,1883,,0,0,1,0,0,0,3,1,,,Carlow County Councillor,1,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,0,0,0,,,,,,,0,0,,,,,,0,0,Thomas Bolger
22,6/11/1981,1981,Mayo East,132,FF,1,"Bolingbrook, John",1222,0,3,6,41811,8088,32611,32351,260,.78,3367,3367,.1041,.42,1,,0,0,0,0,0,.,0,,,40,1941,,0,0,0,,0,0,1,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,0,0,0,,,,,,,0,0,,,,,,0,0,John Bolingbrook
23,2/18/1982,1982,Mayo East,132,FF,1,"Bolingbrook, John",1222,0,3,7,41811,7774,31301,31093,208,.749,3439,3509,.1106,.44,2,,0,0,0,0,0,.,0,,,41,1941,,0,0,,,,0,2,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,0,0,0,,,,,,,0,0,,,,,,0,0,John Bolingbrook
24,11/24/1982,1982,Mayo East,132,FF,1,"Bolingbrook, John",1222,0,3,7,41818,7876,31689,31502,187,.7533,3418,3659,.1085,.43,0,,0,0,0,0,0,.,0,,,41,1941,,0,0,,,,0,3,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,0,0,0,,,,,,,0,0,,,,,,0,0,John Bolingbrook
28,6/6/1997,1997,Donegal South West,110,FF,1,"Bonner, Enda",1223,0,3,9,51479,8111,32894,32440,454,.6302,5742,6745,.177,.71,6,Not Elected,0,0,0,0,0,.,0,,,40,1957,,0,0,,,,0,1,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,0,0,0,,,,,,,0,0,,,,,,0,0,Enda Bonner
30,5/24/2007,2007,Meath East,134,IND,10,"Bonner, Joe",1224,0,3,11,67443,10752,43366,43007,359,.6377,1170,1223,.0272,.11,3,No expenses,0,0,0,0,0,.,0,,,51,1956,,0,0,1,0,0,0,1,0,"Uncertain, but moved in East Meath in 1982",0,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,0,0,0,,,,,,,0,0,,,,,,0,0,Joe Bonner
31,2/25/2011,2011,Meath East,134,IND,10,"Bonner, Joe",1224,0,3,9,64873,10689,43098,42752,346,.664,2479,3074,.058,.23,3,Eliminated,0,0,0,0,0,.,0,,,55,1956,,0,0,1,0,0,0,2,0,"Uncertain, but moved in East Meath in 1982",0,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,0,0,0,,,,,,,0,0,,,,,,0,0,Joe Bonner
32,2/26/2016,2016,Meath East,134,IA,10,"Bonner, Joe",1224,0,3,11,65588,10348,41628,41388,240,.6347,2482,3825,.0596233304506582,.2398531117124082,8,eliminated,0,0,0,0,0,.,0,,,60,1956,,0,0,1,0,0,0,3,0,"Uncertain, but moved in East Meath in 1982",0,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,1,1,0,,,,,,,0,0,,,,,,0,0,Joe Bonner
29,5/17/2002,2002,Dublin West,120,G,6,"Bonnie, Robert",1225,0,3,9,52676,7498,29988,29988,0,.5693,748,748,.0249,.1,1,No expenses,0,0,0,0,0,.,0,,,40,1962,,0,0,,,,0,1,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,0,0,0,,,,,,,0,0,,,,,,0,0,Robert Bonnie
15,5/18/1954,1954,Dun Laoghaire Rathdown,121,FF,1,"Booth, Lionel",1226,0,3,6,56943,9342,37367,37367,,,5941,7868,.159,.64,5,,0,0,0,0,0,.,0,40,1914,40,1914,1997,0,0,1,0,0,0,1,0,County Dublin,1,Company Director; Dublin County Council and Dún Laoghaire Corporation,1,2,12,"Wesley College, Ballinteer, Dublin",1,NA,0,NA,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,0,0,0,,,,,,,0,0,,,,,,0,0,Lionel Booth
16,3/5/1957,1957,Dun Laoghaire Rathdown,121,FF,1,"Booth, Lionel",1226,0,3,6,60016,9013,36049,36049,,,8852,9343,.2456,.98,3,,1,2,0,0,0,.,0,43,1914,43,1914,1997,0,0,1,0,0,0,2,1,County Dublin,1,Company Director; Dublin County Council and Dún Laoghaire Corporation,1,2,12,"Wesley College, Ballinteer, Dublin",1,NA,0,NA,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,1,0,0,,,,,,,0,0,,,,,,0,0,Lionel Booth
17,10/4/1961,1961,Dun Laoghaire Rathdown,121,FF,1,"Booth, Lionel",1226,0,4,8,51080,6067,30333,30333,,,4859,6198,.1602,.8,5,,1,4,0,0,0,.,0,47,1914,47,1914,1997,0,1,1,0,0,0,3,2,County Dublin,1,Company Director; Dublin County Council and Dún Laoghaire Corporation,1,2,12,"Wesley College, Ballinteer, Dublin",1,NA,0,NA,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,1,0,0,,,,,,,0,0,,,,,,0,0,Lionel Booth
18,4/7/1965,1965,Dun Laoghaire Rathdown,121,FF,1,"Booth, Lionel",1226,0,4,8,46696,7548,37737,37737,,,5312,10212,.1408,.7,6,,1,3,0,0,0,.,0,51,1914,51,1914,1997,0,1,1,0,0,0,4,3,County Dublin,1,Company Director; Dublin County Council and Dún Laoghaire Corporation,1,2,12,"Wesley College, Ballinteer, Dublin",1,NA,0,NA,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,1,0,0,,,,,,,0,0,,,,,,0,0,Lionel Booth
31,2/25/2011,2011,Tipperary North,137,IND,10,"Bopp, Kate",1227,0,3,8,63235,12069,48789,48273,516,.772,322,352,.0067,.03,2,No expenses,0,0,0,0,0,.,1,45,1966,45,1966,,0,0,0,0,0,0,1,0,,,NGO official,1,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,1,,,0,0,0,0,,,,,,,0,0,,,,,,0,0,Kate Bopp
